Shape_Area,Shape_Leng,Surface_PU,unique_id,origine,cluster_PC,cluster_DI,DI_reg,DI_6cat,sp_richnes,sum_max_ei,access,chantiers,ParcourRef,enjeux_Z,enjeu_2026,enjeux,prio_all,prio_txt
12905.68231580000,463.72327435200,1.29056823158,"2856",DI terrain 2024,"-99","1","-99",peu envahi (1),"2","3",1186.12099109000,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,67.94892072960,"2",Fort enjeu de conservation à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9533.25831843000,389.83400033200,0.95332583184,"2857",DI terrain 2024,"-99","1","-99",intact,"1","1",655.21204096900,Buffer de 500m autour d'un chantier historique,Surveillance,73.21401879220,"2",Fort enjeu de conservation à l'échelle du massif,89.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9999.76482311000,398.59152352600,0.99997648231,"2858",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"1","3",648.88112362600,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,41.88480018060,"1",Enjeu de conservation intermédiaire à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9857.35801187000,394.65307352200,0.98573580119,"2859",DI terrain 2024,"-99","2","-99",peu envahi (2),"4","3",470.26314773200,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,71.07621475610,"2",Fort enjeu de conservation à l'échelle du massif,88.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
12515.24184860000,435.09359726300,1.25152418486,"2860",DI terrain 2024,"-99","1","-99",intact,"1","3",76.51859737760,Buffer de 500m autour d'un chantier historique,Surveillance,4.75727567945,"0",Faible enjeu de conservation à l'échelle du massif,68.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"2861",DI regional 2025,"-99","-99","0",intact,"0","-99",706.67834472700,Pas de chantiers connus dans les 5 dernières années,Surveillance,57.34872249600,"2",Fort enjeu de conservation à l'échelle du massif,74.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9905.05944924000,395.27923955600,0.99050594492,"2862",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",783.98266247100,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,22.94567931580,"0",Faible enjeu de conservation à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9710.33473779000,393.57581366900,0.97103347378,"2863",DI terrain 2024,"-99","1","-99",intact,"1","1",556.77812198800,Buffer de 500m autour d'un chantier historique,Surveillance,20.46813469520,"0",Faible enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
19561.75424230000,559.76782071100,1.95617542423,"2864",DI terrain 2024,"-99","1","-99",intact,"0","0",1219.75518222000,Pas de chantiers connus dans les 5 dernières années,Surveillance,81.58086586000,"2",Fort enjeu de conservation à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
35246.37213370000,752.86942924900,3.52463721337,"2865",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",5379.86909058000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,68.19081574840,"2",Fort enjeu de conservation à l'échelle du massif,52.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
18060.11925190000,516.14611888300,1.80601192519,"2866",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",515.92399853600,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,50.49478537220,"2",Fort enjeu de conservation à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"2867",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",5009.80126953000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,26.25305806280,"0",Faible enjeu de conservation à l'échelle du massif,49.00000000000,Faibles Priorités - Score inférieur à 50
10765.51824840000,404.77515537500,1.07655182484,"2868",DI terrain 2024,"-99","2","-99",peu envahi (2),"5","2",1964.90135214000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,86.61955928580,"2",Fort enjeu de conservation à l'échelle du massif,88.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10105.84700350000,398.10379973700,1.01058470035,"2869",DI terrain 2024,"-99","1","-99",peu envahi (1),"2","3",107.03802393000,Chantiers dans les 5 dernières années,Restauration peu envahi,68.54903880780,"2",Fort enjeu de conservation à l'échelle du massif,85.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9993.46780971000,397.41703519800,0.99934678097,"2870",DI terrain 2024,"-99","1","-99",peu envahi (1),"3","3",144.48258522900,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,55.79899732150,"2",Fort enjeu de conservation à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10141.04199000000,399.25955730000,1.01410419900,"2871",DI terrain 2024,"-99","1","-99",intact,"1","1",749.95352617000,Buffer de 500m autour d'un chantier historique,Surveillance,42.04930931770,"0",Faible enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"2872",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",6376.88818359000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,31.75116237880,"0",Faible enjeu de conservation à l'échelle du massif,47.00000000000,Faibles Priorités - Score inférieur à 50
40000.00000000000,800.00000000000,4.00000000000,"2873",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7724.91796875000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,51.47274145360,"2",Fort enjeu de conservation à l'échelle du massif,52.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
3833.63441357000,248.14100299500,0.38336344136,"2874",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"2","3",390.58525314300,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,41.63565042990,"1",Enjeu de conservation intermédiaire à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
21371.98401740000,578.31673626200,2.13719840174,"2875",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","2",1968.61494998000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,58.86918726000,"1",Enjeu de conservation intermédiaire à l'échelle du massif,66.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10236.52113060000,398.37515242400,1.02365211306,"2876",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"6","3",83.61436526610,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,65.37847010920,"2",Fort enjeu de conservation à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9908.09131503000,395.02696410900,0.99080913150,"2877",DI terrain 2024,"-99","2","-99",peu envahi (2),"4","3",221.43721873700,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,97.17611579210,"2",Fort enjeu de conservation à l'échelle du massif,97.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9508.31656121000,397.12975432000,0.95083165612,"2878",DI terrain 2024,"-99","1","-99",intact,"1","1",101.07202654400,Pas de chantiers connus dans les 5 dernières années,Surveillance,96.56337998660,"2",Fort enjeu de conservation à l'échelle du massif,92.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
7474.47553088000,437.10167052300,0.74744755309,"2879",DI regional 2025,"-99","-99","0",intact,"0","-99",1988.90441895000,Pas de chantiers connus dans les 5 dernières années,Surveillance,34.63621204400,"0",Faible enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10267.93610080000,396.57902707300,1.02679361008,"2880",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"3","2",3263.86105413000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,48.00314544680,"2",Fort enjeu de conservation à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"2881",DI regional 2025,"-99","-99","0",intact,"0","-99",958.67901611300,Pas de chantiers connus dans les 5 dernières années,Surveillance,63.58418255090,"2",Fort enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10213.94571320000,398.93350438500,1.02139457132,"2882",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",215.79491889100,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,60.11938219460,"2",Fort enjeu de conservation à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10358.16322700000,399.52676601100,1.03581632270,"2883",DI terrain 2024,"-99","2","-99",peu envahi (2),"3","2",1728.59670028000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,99.62931162150,"2",Fort enjeu de conservation à l'échelle du massif,93.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
16436.48934020000,510.98545556700,1.64364893402,"2884",DI terrain 2024,"-99","1","-99",intact,"0","0",1163.85071517000,Pas de chantiers connus dans les 5 dernières années,Surveillance,81.94437759260,"2",Fort enjeu de conservation à l'échelle du massif,88.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10666.74534640000,403.04093387800,1.06667453464,"2885",DI terrain 2024,"-99","2","-99",intact,"1","2",3758.01717938000,Buffer de 500m autour d'un chantier historique,Surveillance,89.62401550150,"2",Fort enjeu de conservation à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
11177.55474230000,480.99873893300,1.11775547423,"2886",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",914.28520521500,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,55.94312044750,"2",Fort enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"2887",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",5777.33349609000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,47.14723811860,"1",Enjeu de conservation intermédiaire à l'échelle du massif,50.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
19947.97154910000,561.20087317500,1.99479715491,"2888",DI terrain 2024,"-99","2","-99",intact,"1","3",1437.87698341000,Pas de chantiers connus dans les 5 dernières années,Surveillance,47.30551423100,"2",Fort enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10024.70475010000,525.99066505000,1.00247047501,"2889",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",50.65398025510,Chantiers dans les 5 dernières années,Restauration moy envahi,66.17776308510,"2",Fort enjeu de conservation à l'échelle du massif,47.00000000000,Faibles Priorités - Score inférieur à 50
31324.26494430000,748.48739667500,3.13242649443,"2890",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",559.18821641900,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,59.26591334620,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
13120.22802650000,468.15814801300,1.31202280265,"2891",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",31.96273886350,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,45.52729010950,"1",Enjeu de conservation intermédiaire à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9893.32300805000,393.76098293400,0.98933230081,"2892",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",325.17941787600,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,49.78679371120,"2",Fort enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10040.92440290000,397.19469634800,1.00409244029,"2893",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1414.63061372000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,22.51662795320,"0",Faible enjeu de conservation à l'échelle du massif,63.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
3753.06345233000,244.13701654500,0.37530634523,"2894",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"4","3",1057.55871910000,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,8.04410396752,"0",Faible enjeu de conservation à l'échelle du massif,61.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
29036.01821290000,668.71222047300,2.90360182129,"2895",DI terrain 2024,"-99","1","-99",intact,"0","0",1478.53437301000,Pas de chantiers connus dans les 5 dernières années,Surveillance,29.01086237670,"0",Faible enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
41887.15657910001,801.26224544600,4.18871565791,"2896",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",2377.45385742000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,60.00735043480,"2",Fort enjeu de conservation à l'échelle du massif,58.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"2897",DI regional 2025,"-99","-99","2",moyennement envahi (4),"1","3",205.16999816900,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,46.11676826000,"0",Faible enjeu de conservation à l'échelle du massif,56.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9329.28232172000,465.98494344100,0.93292823217,"2898",DI terrain 2024,"-99","1","-99",intact,"0","0",193.85551004600,Chantiers dans les 5 dernières années,Surveillance,37.49818291250,"1",Enjeu de conservation intermédiaire à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10028.73179240000,396.06874594400,1.00287317924,"2899",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",386.46183159000,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,44.75340044800,"1",Enjeu de conservation intermédiaire à l'échelle du massif,80.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10750.40038890000,1072.50407480000,1.07504003889,"2900",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",1110.71739924000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,81.57924333000,"2",Fort enjeu de conservation à l'échelle du massif,88.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
5821.59122543000,370.70941812400,0.58215912254,"2901",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",7359.53662109000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,0.35535640343,"0",Faible enjeu de conservation à l'échelle du massif,33.00000000000,Faibles Priorités - Score inférieur à 50
44855.31252040001,824.96594544600,4.48553125204,"2902",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",6612.43038450000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,54.92261993160,"2",Fort enjeu de conservation à l'échelle du massif,51.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9900.35046704000,393.88819652900,0.99003504670,"2903",DI terrain 2024,"-99","2","-99",intact,"5","3",2178.21743782000,Pas de chantiers connus dans les 5 dernières années,Surveillance,75.87223660610,"2",Fort enjeu de conservation à l'échelle du massif,84.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
5942.31636083000,551.85196520200,0.59423163608,"2904",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",27.41762956660,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,93.09509155900,"2",Fort enjeu de conservation à l'échelle du massif,97.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
7897.17511887000,528.41961273000,0.78971751189,"2905",DI regional 2025,"-99","-99","0",intact,"0","-99",345.47979972600,Pas de chantiers connus dans les 5 dernières années,Surveillance,58.07101770640,"2",Fort enjeu de conservation à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9675.54202135000,383.15176012600,0.96755420214,"2906",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",97.57402157170,Chantiers dans les 5 dernières années,Restauration peu envahi,47.61164508900,"2",Fort enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9723.68605402000,476.36731562500,0.97236860540,"2907",DI terrain 2024,"-99","2","-99",intact,"3","3",116.59355865100,Chantiers dans les 5 dernières années,Surveillance,92.62013516280,"2",Fort enjeu de conservation à l'échelle du massif,97.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9961.93844507000,392.93363201900,0.99619384451,"2908",DI terrain 2024,"-99","1","-99",peu envahi (1),"5","3",82.91837883000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,11.41914714300,"0",Faible enjeu de conservation à l'échelle du massif,61.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"2909",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7504.59960938000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,51.42059311630,"2",Fort enjeu de conservation à l'échelle du massif,53.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"2910",DI regional 2025,"-99","-99","0",intact,"0","-99",572.60815429700,Pas de chantiers connus dans les 5 dernières années,Surveillance,42.82732085470,"1",Enjeu de conservation intermédiaire à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10038.77508060000,398.47448794000,1.00387750806,"2911",DI terrain 2024,"-99","4","-99",intact,"0","0",561.29955933500,Buffer de 500m autour d'un chantier historique,Surveillance,72.81908365890,"2",Fort enjeu de conservation à l'échelle du massif,89.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
39176.77151940000,776.27147219200,3.91767715194,"2912",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7865.22460938000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,12.34948291850,"0",Faible enjeu de conservation à l'échelle du massif,46.00000000000,Faibles Priorités - Score inférieur à 50
10408.88979660000,405.62941552500,1.04088897966,"2913",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",503.04548697100,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,37.77242127000,"1",Enjeu de conservation intermédiaire à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
14456.21448330000,499.74564873700,1.44562144833,"2914",DI terrain 2024,"-99","2","-99",peu envahi (2),"4","3",294.46068281800,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,59.71173466720,"1",Enjeu de conservation intermédiaire à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10064.47687460000,397.42100837900,1.00644768746,"2915",DI terrain 2024,"-99","2","-99",intact,"0","0",2769.36813898000,Pas de chantiers connus dans les 5 dernières années,Surveillance,90.39556886660,"2",Fort enjeu de conservation à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"2916",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",744.44238281200,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,80.39744113920,"2",Fort enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
45420.66532750000,830.78636410600,4.54206653275,"2917",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",4009.63346704000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,65.10277975010,"2",Fort enjeu de conservation à l'échelle du massif,63.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10643.30118390000,408.07038616900,1.06433011839,"2918",DI terrain 2024,"-99","1","-99",intact,"0","0",464.45555812300,Buffer de 200m autour d'un chantier historique,Surveillance,57.66222643960,"1",Enjeu de conservation intermédiaire à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
13756.03935050000,463.82375905200,1.37560393505,"2919",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",897.53600046000,Chantiers dans les 5 dernières années,Restauration peu envahi,10.30060401380,"0",Faible enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
3948.92173292000,247.97098072500,0.39489217329,"2920",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"8","3",437.51810558400,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,41.63565109160,"1",Enjeu de conservation intermédiaire à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
3944.59204555000,250.40510888900,0.39445920456,"2921",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"9","3",356.88395710200,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,7.99898128808,"0",Faible enjeu de conservation à l'échelle du massif,58.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
15179.05619970000,485.59947150200,1.51790561997,"2922",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"1","3",364.02812262000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,22.30114744180,"0",Faible enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
13382.24870570000,469.31829555800,1.33822487057,"2923",DI terrain 2024,"-99","1","-99",peu envahi (1),"2","3",180.70828829600,Chantiers dans les 5 dernières années,Restauration peu envahi,96.06017197340,"2",Fort enjeu de conservation à l'échelle du massif,89.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10192.74175010000,400.40062120800,1.01927417501,"2924",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",860.79100341800,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,60.85218924450,"2",Fort enjeu de conservation à l'échelle du massif,85.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9492.54454877000,385.21210386800,0.94925445488,"2925",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",111.52594746900,Chantiers dans les 5 dernières années,Restauration peu envahi,89.10593914370,"2",Fort enjeu de conservation à l'échelle du massif,96.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
3908.85780485000,328.54461513500,0.39088578049,"2926",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",303.76157640000,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,28.86284290780,"0",Faible enjeu de conservation à l'échelle du massif,57.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9653.73874998000,393.01992487700,0.96537387500,"2927",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",974.63174047200,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,6.85570406437,"0",Faible enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
21994.15379580000,609.81856664600,2.19941537958,"2928",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",3897.20350604000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,25.92970570430,"0",Faible enjeu de conservation à l'échelle du massif,63.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
29216.19649340000,748.04906515900,2.92161964934,"2929",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",673.24047851600,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,31.25361431480,"0",Faible enjeu de conservation à l'échelle du massif,58.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9751.42341744000,392.34721002500,0.97514234174,"2930",DI terrain 2024,"-99","1","-99",intact,"3","3",754.52496943600,Pas de chantiers connus dans les 5 dernières années,Surveillance,56.00363279700,"1",Enjeu de conservation intermédiaire à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10241.05611190000,397.26617449000,1.02410561119,"2931",DI terrain 2024,"-99","2","-99",peu envahi (2),"0","0",324.73339592600,Chantiers dans les 5 dernières années,Restauration peu envahi,47.52229252360,"2",Fort enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
18016.93870360000,532.76237555300,1.80169387036,"2932",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"2","3",405.60069520700,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,72.87086707390,"2",Fort enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"2933",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",5642.78515625000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,51.49325304270,"2",Fort enjeu de conservation à l'échelle du massif,47.00000000000,Faibles Priorités - Score inférieur à 50
17632.75980180000,527.68573553100,1.76327598018,"2934",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1289.47460938000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,12.39773292140,"0",Faible enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
7278.02358349000,366.01573990600,0.72780235835,"2935",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"4","3",637.24461786600,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,2.37948059466,"0",Faible enjeu de conservation à l'échelle du massif,57.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
43987.70042840000,901.34526335500,4.39877004284,"2936",DI regional 2025,"-99","-99","0",intact,"0","-99",4738.50097656000,Pas de chantiers connus dans les 5 dernières années,Surveillance,37.88032884530,"1",Enjeu de conservation intermédiaire à l'échelle du massif,63.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9941.82246430000,395.57527772900,0.99418224643,"2937",DI terrain 2024,"-99","1","-99",intact,"6","3",860.88075981500,Buffer de 500m autour d'un chantier historique,Surveillance,63.86145832690,"2",Fort enjeu de conservation à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
3863.79417765000,248.01572490700,0.38637941777,"2938",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"3","3",483.92139041200,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,9.76500055741,"0",Faible enjeu de conservation à l'échelle du massif,61.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
18140.47262660000,690.30281433200,1.81404726266,"2939",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",2021.25532606000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,79.63846399270,"2",Fort enjeu de conservation à l'échelle du massif,85.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
216.64825243000,53.79056276820,0.02166482524,"2940",DI regional 2025,"-99","-99","0",intact,"0","-99",2046.42028809000,Pas de chantiers connus dans les 5 dernières années,Surveillance,96.30233573910,"2",Fort enjeu de conservation à l'échelle du massif,84.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
22776.92068060000,641.76661010700,2.27769206806,"2941",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",60.37052917480,Chantiers dans les 5 dernières années,Restauration peu envahi,1.67112345222,"0",Faible enjeu de conservation à l'échelle du massif,49.00000000000,Faibles Priorités - Score inférieur à 50
13541.98598450000,833.95446272400,1.35419859845,"2942",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"2","3",46.94670238430,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,49.26550477460,"1",Enjeu de conservation intermédiaire à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9374.08633294000,384.46786553200,0.93740863329,"2943",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",2294.86506968000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,70.31536332000,"2",Fort enjeu de conservation à l'échelle du massif,74.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
